"","Agrupamento_Decreto","Agrupamento Geral","Tipo Função Detalhada2","Subnível Função2"
"27081","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27082","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27083","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27084","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27085","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27086","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27087","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27088","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27089","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27090","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27091","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27092","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27093","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27094","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27095","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27096","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27097","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27098","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27099","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27100","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27101","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27102","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27103","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27104","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27105","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27106","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27107","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27108","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27109","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27110","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27111","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27112","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27113","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27114","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27115","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27116","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27117","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27118","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27119","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27120","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27121","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27122","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27123","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27124","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27125","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27126","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27127","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27128","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27129","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27130","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27131","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27132","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27133","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27134","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27135","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27136","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27137","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27138","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27139","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27140","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27141","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27142","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27143","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27144","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27145","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27146","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27147","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27148","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27149","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27150","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27151","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27152","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27153","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27154","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27155","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27156","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27157","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27158","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27159","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27160","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27161","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27162","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27163","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27164","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27165","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27166","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27167","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27168","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27169","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27170","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27171","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27172","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27173","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27174","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27175","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27176","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27177","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27178","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27179","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27180","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27181","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27182","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27183","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27184","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27185","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27186","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27187","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27188","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27189","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27190","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27191","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27192","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27193","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27194","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27195","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27196","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27197","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27198","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27199","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27200","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27201","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27202","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27203","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27204","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27205","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27206","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27207","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27208","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27209","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27210","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27211","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27212","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27213","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27214","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27215","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27216","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27217","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27218","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27219","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27220","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27221","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27222","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27223","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27224","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27225","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27226","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27227","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27228","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27229","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27230","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27231","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27232","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27233","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27234","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27235","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27236","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27237","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27238","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27239","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27240","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27241","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27242","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27243","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27244","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27245","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27246","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27247","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27248","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27249","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27250","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27251","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27252","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27253","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27254","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27255","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27256","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27257","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27258","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27259","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27260","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27261","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27262","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27263","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27264","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27265","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27266","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27267","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27268","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27269","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27270","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27271","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27272","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27273","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27274","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27275","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
"27276","CCE & FCE","CCE & FCE","Comissionados de Direção e Assessoramento","CCE-0105"
